index,en_date,en_title,en_link,en_desc,tc_date,tc_title,tc_link,tc_desc,sc_date,sc_title,sc_link,sc_desc
207,June 2023,Electrical and Mechanical Services Department’s repeated requests for a supplier’s submission of information on electrical products regarding safety requirements,https://web.archive.org/web/20240227182301/https://www.ombudsman.hk/wp-content/uploads/2023/11/EMSD_IR2022-3578-EN.pdf,Report (PDF),2023年6月,機電工程署重複要求供應商提交電氣產品的安全規格資料,https://web.archive.org/web/20240227171723/https://www.ombudsman.hk/wp-content/uploads/2023/11/EMSD_IR2022-3578-TC.pdf,全文 (PDF),2023年6月,机电工程署重复要求供应商提交电气产品的安全规格资料,https://web.archive.org/web/20250522162837/https://www.ombudsman.hk/wp-content/uploads/2023/11/EMSD_IR2022-3578-SC.pdf,全文 (PDF)
206,May 2023,Department of Health’s handling of request for Isolation Orders/Records,https://web.archive.org/web/20240227175429/https://www.ombudsman.hk/wp-content/uploads/2023/10/DH_IR_2022-0792-EN.pdf,Report (PDF),2023年5月,衞生署對隔離令／紀錄的處理,https://web.archive.org/web/20241225231907/https://www.ombudsman.hk/wp-content/uploads/2023/10/DH_IR_2022-0792-TC.pdf,全文 (PDF),2023年5月,卫生署对隔离令／纪录的处理,https://web.archive.org/web/20250522162719/https://www.ombudsman.hk/wp-content/uploads/2023/10/DH_IR_2022-0792-SC.pdf,全文 (PDF)
205,May 2023,Environmental Protection Department’s enforcement actions against two concrete batching plants operating without a valid licence,https://web.archive.org/web/20240227161811/https://www.ombudsman.hk/wp-content/uploads/2023/09/EPD_IR_2022-3620_EN1.pdf,Report (PDF),2023年5月,環境保護署就兩間無牌經營的混凝土廠採取的執法行動,https://web.archive.org/web/20231004000438/https://www.ombudsman.hk/wp-content/uploads/2023/09/EPD_2022-3620_TC.pdf,全文 (PDF),2023年5月,环境保护署就两间无牌经营的混凝土厂采取的执法行动,https://web.archive.org/web/20250522162733/https://www.ombudsman.hk/wp-content/uploads/2023/09/EPD_2022-3620_SC.pdf,全文 (PDF)
204,April 2023,"Department of Health, Education Bureau and Social Welfare Department Quarantine and class resumption arrangements for COVID-19 recovered persons when their family members were subsequently tested positive",https://web.archive.org/web/20240227171813/https://www.ombudsman.hk/wp-content/uploads/2023/11/DH_EDB_SWD_IR2022-2969_EN.pdf,Report (PDF),2023年4月,衞生署、教育局及社會福利署就新冠病毒病康復人士在家人其後確診的檢疫及復課安排,https://web.archive.org/web/20240227164834/https://www.ombudsman.hk/wp-content/uploads/2023/11/DH_EDB_SWD_IR2022-2969_TC.pdf,全文 (PDF),2023年4月,卫生署、教育局及社会福利署就新冠病毒病康复人士在家人其后确诊的检疫及复课安排,https://web.archive.org/web/20250522162741/https://www.ombudsman.hk/wp-content/uploads/2023/11/DH_EDB_SWD_IR2022-2969_SC.pdf,全文 (PDF)
203,April 2023,Decision to Terminate the Mutual Aid Committee Scheme by the Former Home Affairs Bureau,https://web.archive.org/web/20250522162750/https://www.ombudsman.hk/wp-content/uploads/2023/10/FormerHAD_IR_2022-3610-EN.pdf,Report (PDF),2023年4月,前民政事務局終止互助委員會計劃的決定,https://web.archive.org/web/20240227171107/https://www.ombudsman.hk/wp-content/uploads/2023/10/FormerHAD_IR_2022-3610-TC.pdf,全文 (PDF),2023年4月,前民政事务局终止互助委员会计划的决定,https://web.archive.org/web/20240424152235/https://www.ombudsman.hk/wp-content/uploads/2023/10/FormerHAD_IR_2022-3610-SC.pdf,全文 (PDF)
202,April 2023,Transport Department’s handling of the application for postponing a driving test by a candidate under isolation order,https://web.archive.org/web/20240227181526/https://www.ombudsman.hk/wp-content/uploads/2023/10/TD_-IR-22-3263_-EN.pdf,Report (PDF),2023年4月,運輸署處理考生因須遵從隔離令引致的駕駛考試延期申請,https://web.archive.org/web/20240227172856/https://www.ombudsman.hk/wp-content/uploads/2023/10/TD_-IR-22-3263_-TC.pdf,全文 (PDF),2023年4月,运输署处理考生因须遵从隔离令引致的驾驶考试延期申请,https://web.archive.org/web/20240424161740/https://www.ombudsman.hk/wp-content/uploads/2023/10/TD_-IR-22-3263_-SC.pdf,全文 (PDF)
201,March 2023,Chaotic arrangements of Health Bureau and Department of Health in a “restriction-testing declaration” operation,https://web.archive.org/web/20240624174941/https://www.ombudsman.hk/wp-content/uploads/2023/06/HB_DH_2022-2418_EN.pdf,Report (PDF),2023年3月,醫務衞生局及衞生署圍封強檢行動安排混亂,https://web.archive.org/web/20230801184822/https://www.ombudsman.hk/wp-content/uploads/2023/06/HB_DH_2022-2418_TC.pdf,全文 (PDF),2023年3月,医务卫生局及卫生署围封强检行动安排混乱,https://web.archive.org/web/20240527102237/https://www.ombudsman.hk/wp-content/uploads/2023/06/HB_DH_2022-2418_SC.pdf,全文 (PDF)
200,March 2023,Department of Health and Office of the Government Chief Information Officer mistakenly changing a member of the public’s QR code in the “LeaveHomeSafe” mobile application to Red Code,https://web.archive.org/web/20250102084738/https://www.ombudsman.hk/wp-content/uploads/2023/08/DH_OGCIO_IR_2022-2837_EN.pdf,Report (PDF),2023年3月,衞生署及政府資訊科技總監辦公室將市民「安心出行」應用程式誤轉為紅色二維碼,https://web.archive.org/web/20231004010845/https://www.ombudsman.hk/wp-content/uploads/2023/08/DH_OGCIO_IR_2022-2837_TC.pdf,全文 (PDF),2023年3月,卫生署及政府资讯科技总监办公室将市民「安心出行」应用程式误转为红色二维码,https://web.archive.org/web/20240527102859/https://www.ombudsman.hk/wp-content/uploads/2023/08/DH_OGCIO_IR_2022-2837_SC.pdf,全文 (PDF)
199,March 2023,Food and Environmental Hygiene Department’s monitoring of the issuance of certificates for columbarium niches in Islands District,https://web.archive.org/web/20250102084738/https://www.ombudsman.hk/wp-content/uploads/2023/08/FEHD_IR_2022-2902_EN.pdf,Report (PDF),2023年3月,就離島區骨灰安置所龕位申請發出先人身份證明的監管,https://web.archive.org/web/20241226104630/https://www.ombudsman.hk/wp-content/uploads/2023/08/FEHD_IR_2022-2902_TC.pdf,全文 (PDF),2023年3月,就离岛区骨灰安置所龛位申请发出先人身份证明的监管,https://web.archive.org/web/20240527100513/https://www.ombudsman.hk/wp-content/uploads/2023/08/FEHD_IR_2022-2902_SC.pdf,全文 (PDF)
198,March 2023,Electrical and Mechanical Services Department’s handling of a report of electrical unsafety,https://web.archive.org/web/20250102084738/https://www.ombudsman.hk/wp-content/uploads/2023/03/EMSD_IR_2022-2481_EN.pdf,Report (PDF),2023年3月,機電工程署對電力安全舉報的處理,https://web.archive.org/web/20241225100928/https://www.ombudsman.hk/wp-content/uploads/2023/03/EMSD_IR_2022-2481_TC.pdf,全文 (PDF),2023年3月,机电工程署对电力安全举报的处理,https://web.archive.org/web/20240424144541/https://www.ombudsman.hk/wp-content/uploads/2023/03/EMSD_IR_2022-2481_SC.pdf,全文 (PDF)
197,March 2023,Department of Health’s Dissemination of Information of the Latest Quarantine and Testing Requirements for Foreign Domestic Helpers,https://web.archive.org/web/20240228034525/https://www.ombudsman.hk/wp-content/uploads/2023/09/DH_IR_2022-2862_EN.pdf,Report (PDF),2023年3月,衞生署就外籍家庭傭工最新入境檢疫及檢測要求的資訊發放工作,https://web.archive.org/web/20231210052221/https://www.ombudsman.hk/wp-content/uploads/2023/09/DH_IR_2022-2862_TC.pdf,全文 (PDF),2023年3月,卫生署就外籍家庭佣工最新入境检疫及检测要求的资讯发放工作,https://web.archive.org/web/20240424160004/https://www.ombudsman.hk/wp-content/uploads/2023/09/DH_IR_2022-2862_SC.pdf,全文 (PDF)
196,March 2023,Department of Health’s shortcomings in issuing isolation documents to COVID-19 infected persons,https://web.archive.org/web/20240412190340/https://www.ombudsman.hk/wp-content/uploads/2023/06/DH_2022-0943_EN_1.docx.pdf,Report (PDF),2023年3月,衞生署向感染2019冠狀病毒病人士發出隔離文件時有不足之處,https://web.archive.org/web/20230801190356/https://www.ombudsman.hk/wp-content/uploads/2023/06/DH_2022-0943_TC.docx-1.pdf,全文 (PDF),2023年3月,卫生署向感染2019冠状病毒病人士发出隔离文件时有不足之处,https://web.archive.org/web/20240527084634/https://www.ombudsman.hk/wp-content/uploads/2023/06/DH_2022-0943_SC.docx-1.pdf,全文 (PDF)
195,February 2023,Arrangements by Transport Department and Post Office Delivery of renewed Vehicle Registration Document during the epidemic,https://web.archive.org/web/20240412191245/https://www.ombudsman.hk/wp-content/uploads/2023/07/TD_PO_IR_2022-2096_-EN-1.pdf,Report (PDF),2023年2月,運輸署及郵政署在疫情期間派遞車輛登記續牌文件的安排,https://web.archive.org/web/20241227085733/https://www.ombudsman.hk/wp-content/uploads/2023/07/TD_PO_IR_2022-2096_-TC.pdf,全文 (PDF),2023年2月,运输署及邮政署在疫情期间派递车辆登记续牌文件的安排,https://web.archive.org/web/20240527085759/https://www.ombudsman.hk/wp-content/uploads/2023/07/TD_PO_IR_2022-2096_-SC.pdf,全文 (PDF)
194,January 2023,Housing Department’s enforcement actions against unauthorised laundry racks installed by public housing tenants,https://web.archive.org/web/20231210050126/https://www.ombudsman.hk/wp-content/uploads/2023/03/HD_2022-2185_EN-2.pdf,Report (PDF),2023年1月,房屋署對租戶違規加裝晾衣架的執管,https://web.archive.org/web/20241226083607/https://www.ombudsman.hk/wp-content/uploads/2023/03/HD_2022-2185_TC.pdf,全文 (PDF),2023年1月,房屋署对租户违规加装晾衣架的执管,https://web.archive.org/web/20230608105740/https://www.ombudsman.hk/wp-content/uploads/2023/03/HD_2022-2185_SC.pdf,全文 (PDF)
193,November 2022,Post Office and the then Food and Health Bureau’s implementation of declaration of non-local COVID-19 vaccination records at designated post offices,https://web.archive.org/web/20231210055004/https://www.ombudsman.hk/wp-content/uploads/2023/02/PO_Former-FHB_IR-2022-1154_EN.pdf,Report (PDF),2022年11月,郵政署和前食物及衞生局實施於指定郵政局申報非本地新冠疫苗接種紀錄的安排,https://web.archive.org/web/20230307084406/https://www.ombudsman.hk/wp-content/uploads/2023/02/PO_Former-FHB_IR-2022-1154_TC.pdf,全文 (PDF),2022年11月,邮政署和前食物及卫生局实施于指定邮政局申报非本地新冠疫苗接种纪录的安排,https://web.archive.org/web/20230608111519/https://www.ombudsman.hk/wp-content/uploads/2023/02/PO_Former-FHB_IR-2022-1154_SC.pdf,全文 (PDF)
192,November 2022,Leisure and Cultural Services Department’s new measures for booking of sports venues,https://web.archive.org/web/20230318082225/https://www.ombudsman.hk/wp-content/uploads/2023/01/LCSD_IR_2022-1322_EN.pdf,Report (PDF),2022年11月,康樂及文化事務署推出預訂體育場地的新措施,https://web.archive.org/web/20230207011844/https://www.ombudsman.hk/wp-content/uploads/2022/12/LCSD_IR_2022-1322_TC.pdf,全文 (PDF),2022年11月,康乐及文化事务署推出预订体育场地的新措施,https://web.archive.org/web/20230608113211/https://www.ombudsman.hk/wp-content/uploads/2022/12/LCSD_IR_2022-1322_SC.pdf,全文 (PDF)
191,September 2022,Department of Health’s handling of a complaint about a residential building being mistakenly put on the list of buildings with infection cases of COVID-19,https://web.archive.org/web/20240412190533/https://www.ombudsman.hk/wp-content/uploads/2023/03/DH_IR_2022_0578-Eng.pdf,Report (PDF),2022年9月,衞生署對誤把某住宅大廈納入2019冠狀病毒病染疫名單的投訴之處理,https://web.archive.org/web/20241220042656/https://www.ombudsman.hk/wp-content/uploads/2023/03/DH_IR_2022-0578-TC.pdf,全文 (PDF),2022年9月,卫生署对误把某住宅大厦纳入2019冠状病毒病染疫名单的投诉之处理,https://web.archive.org/web/20230608105504/https://www.ombudsman.hk/wp-content/uploads/2023/03/DH_IR_2022-0578-SC.pdf,全文 (PDF)
190,September 2022,Education Bureau’s arrangements for resumption of full-day face-to-face classes during the COVID-19 epidemic,https://web.archive.org/web/20231210050208/https://www.ombudsman.hk/wp-content/uploads/2023/01/EDB_2021-4263_EN.pdf,Report (PDF),2022年9月,教育局於2019冠狀病毒病疫情期間恢復全日面授課堂的安排,https://web.archive.org/web/20230114173236/https://www.ombudsman.hk/wp-content/uploads/2023/01/EDB_2021-4263_TC.pdf,全文 (PDF),2022年9月,教育局于2019冠状病毒病疫情期间恢复全日面授课堂的安排,https://web.archive.org/web/20230608121730/https://www.ombudsman.hk/wp-content/uploads/2023/01/EDB_2021-4263_SC.pdf,全文 (PDF)
189,July 2022,Buildings Department’s monitoring of repair works by consultant and contractor under the Mandatory Building Inspection Scheme,https://web.archive.org/web/20230318082225/https://www.ombudsman.hk/wp-content/uploads/2023/01/BD_IR_EN202207.pdf,Report (PDF),2022年7月,屋宇署對顧問公司及承建商執行強制驗樓計劃下的修葺工程之監管,https://web.archive.org/web/20230114173229/https://www.ombudsman.hk/wp-content/uploads/2022/12/BD_IR_TC202207.pdf,全文 (PDF),2022年7月,屋宇署对顾问公司及承建商执行强制验楼计划下的修葺工程之监管,https://web.archive.org/web/20230608114525/https://www.ombudsman.hk/wp-content/uploads/2022/12/BD_IR_SC202207.pdf,全文 (PDF)
188,June 2022,Transport Department’s handling of an application for motor cycle learner’s driving licence,https://web.archive.org/web/20230318082225/https://www.ombudsman.hk/wp-content/uploads/2023/01/2021-4131_ENG.pdf,Report (PDF),2022年6月,運輸署對電單車學習駕駛執照申請的處理,https://web.archive.org/web/20230216083636/https://www.ombudsman.hk/wp-content/uploads/2023/01/2021-4131_TC.pdf,全文 (PDF),2022年6月,运输署对电单车学习驾驶执照申请的处理,https://web.archive.org/web/20230608111140/https://www.ombudsman.hk/wp-content/uploads/2023/01/2021-4131_SC.pdf,全文 (PDF)
187,April 2022,"Enforcement against the irregularities of a plastics recycling yard by Environmental Protection Department, Planning Department, Lands Department and Buildings Department",https://web.archive.org/web/20221221021024/https://www.ombudsman.hk/wp-content/uploads/2022/12/EPD_PlanD_LandsD_BD_2021-3194-3367-3368-4354_ENG.pdf,Report (PDF),2022年4月,環境保護署、規劃署、地政總署及屋宇署對某塑膠回收場的違規問題的執管,https://web.archive.org/web/20230114173234/https://www.ombudsman.hk/wp-content/uploads/2022/12/EPD_PlanD_LandsD_BD_2021-3194-3367-3368-4354_TC.pdf,全文 (PDF),2022年4月,环境保护署、规划署、地政总署及屋宇署对某塑胶回收场的违规问题的执管,https://web.archive.org/web/20230608125737/https://www.ombudsman.hk/wp-content/uploads/2022/12/EPD_PlanD_LandsD_BD_2021-3194-3367-3368-4354_SC.pdf,全文 (PDF)
186,March 2022,Transport Department’s handling of a media organisation’s application for a Certificate of Particulars of Vehicle,https://web.archive.org/web/20221115034005/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_EN202203.pdf,Report (PDF),2022年3月,運輸署就某新聞媒體申請車輛登記細節證明書之處理,https://web.archive.org/web/20221106205308/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_TC202203.pdf,全文 (PDF),2022年3月,运输署就某新闻媒体申请车辆登记细节证明书之处理,https://web.archive.org/web/20221115035219/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_SC202203.pdf,全文 (PDF)
185,January 2022,Handling of a large-scale compulsory quarantine exercise by Department of Health and Civil Aid Service,https://web.archive.org/web/20221115040045/https://www.ombudsman.hk/wp-content/uploads/2022/09/DHCAS_IR_EN202201.pdf,Report (PDF),2022年1月,衞生署及民眾安全服務處就某大型強制檢疫行動之處理,https://web.archive.org/web/20221106205330/https://www.ombudsman.hk/wp-content/uploads/2022/09/DHCAS_IR_TC202201.pdf,全文 (PDF),2022年1月,卫生署及民众安全服务处就某大型强制检疫行动之处理,https://web.archive.org/web/20221115033207/https://www.ombudsman.hk/wp-content/uploads/2022/09/DHCAS_IR_SC202201.pdf,全文 (PDF)
184,January 2022,Food and Environmental Hygiene Department’s failure to provide oath-taking or declaration services for hawker licensing matters,https://web.archive.org/web/20221115032352/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_EN202201-1.pdf,Report (PDF),2022年1月,食物環境衞生署沒有就小販牌照事宜提供宣誓或聲明服務,https://web.archive.org/web/20221106205345/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_TC202201-1.pdf,全文 (PDF),2022年1月,食物环境卫生署没有就小贩牌照事宜提供宣誓或声明服务,https://web.archive.org/web/20221115032741/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_SC202201-1.pdf,全文 (PDF)
183,December 2021,Publicity about minibus section fares under the Government Public Transport Fare Concession Scheme for the Elderly and Eligible Persons with Disabilities by Labour and Welfare Bureau and Transport Department,https://web.archive.org/web/20221115035804/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_EN202112.pdf,Report (PDF),2021年12月,勞工及福利局和運輸署在 「政府長者及合資格殘疾人士公共交通票價優惠計劃」下 就分段收費的宣傳,https://web.archive.org/web/20221106214519/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_TC202112.pdf,全文 (PDF),2021年12月,劳工及福利局和运输署在「政府长者及合资格残疾人士公共交通票价优惠计划」下就分段收费的宣传,https://web.archive.org/web/20221115035702/https://www.ombudsman.hk/wp-content/uploads/2022/07/TD_IR_SC202112.pdf,全文 (PDF)
182,November 2021,Lands Department’s handling of occupation of Government land by an arch canopy,https://web.archive.org/web/20221115040642/https://www.ombudsman.hk/wp-content/uploads/2022/07/Lands_IR_EN202111.pdf,Report (PDF),2021年11月,地政總署對拱篷佔用政府土地的處理,https://web.archive.org/web/20221106205304/https://www.ombudsman.hk/wp-content/uploads/2022/07/Lands_IR_TC202111.pdf,全文 (PDF),2021年11月,地政总署对拱篷占用政府土地的处理,https://web.archive.org/web/20221115041619/https://www.ombudsman.hk/wp-content/uploads/2022/07/Lands_IR_SC202111.pdf,全文 (PDF)
181,November 2021,Housing Department’s processing of applications for “Priority Scheme for Families with Elderly Members”,https://web.archive.org/web/20221115032228/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_EN202111-1.pdf,Report (PDF),2021年11月,房屋署對「家有長者優先選樓計劃」申請的審批,https://web.archive.org/web/20221106213504/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_TC202111-1.pdf,全文 (PDF),2021年11月,房屋署对「家有长者优先选楼计划」申请的审批,https://web.archive.org/web/20221115040806/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_SC202111-1.pdf,全文 (PDF)
180,October 2021,Housing Department’s assessment of an application for paying original rent,https://web.archive.org/web/20221115035339/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_EN202110.pdf,Report (PDF),2021年10月,房屋署對申請繳交原有租金個案的審批,https://web.archive.org/web/20221106213818/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_TC202110.pdf,全文 (PDF),2021年10月,房屋署对申请缴交原有租金个案的审批,https://web.archive.org/web/20221115035229/https://www.ombudsman.hk/wp-content/uploads/2022/07/HD_IR_SC202110.pdf,全文 (PDF)
179,July 2021,Food and Environmental Hygiene Department’s handling of illegal extension of shops and fixed hawker pitches and accumulation of polyfoam boxes,https://web.archive.org/web/20221115032722/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_EN202107.pdf,Report (PDF),2021年7月,食物環境衞生署就店舖及固定小販攤檔違例擴展營業範圍及街道堆積發泡膠箱問題的處理,https://web.archive.org/web/20221106205338/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_TC202107.pdf,全文 (PDF),2021年7月,食物环境卫生署就店铺及固定小贩摊档违例扩展营业范围及街道堆积发泡胶箱问题的处理,https://web.archive.org/web/20221115041456/https://www.ombudsman.hk/wp-content/uploads/2022/07/FEHD_IR_SC202107.pdf,全文 (PDF)
