index,en_date,en_title,en_link,en_desc,tc_date,tc_title,tc_link,tc_desc,sc_date,sc_title,sc_link,sc_desc
114,January 2006,A Case involving Two Concurrently Valid Endorsements: Complaint against Immigration Department Unfounded,https://web.archive.org/web/20100816075746/http://www.ombudsman.gov.hk/reports/2006_01_01.doc,Report (Word),2006年1月,持兩個同時有效出入境簽注的個案：對入境事務處的投訴不成立,https://web.archive.org/web/20110522063542/http://www.ombudsman.gov.hk/tc/reports/2006_01_01.doc,全文 (Word),2006年1月,持两个同时有效出入境签注的个案：对入境事务处的投诉不成立,https://web.archive.org/web/20110522033531/http://www.ombudsman.gov.hk/sc/reports/2006_01_01.doc,全文 (Word)
113,October 2005,"Complaint against Housing Department, Lands Department and Planning Department for shirking responsibility and delay in handling an unauthorized structure",https://web.archive.org/web/20100816080707/http://www.ombudsman.gov.hk/reports/2005_10_02.doc,Report (Word),2005年10月,投訴房屋署、地政總署及規劃署推卸責任及延誤處理違例僭建物,https://web.archive.org/web/20110522063548/http://www.ombudsman.gov.hk/tc/reports/2005_10_02.doc,全文 (Word),2005年10月,投诉房屋署、地政总署及规划署推卸责任及延误处理违例僭建物,https://web.archive.org/web/20110522032713/http://www.ombudsman.gov.hk/sc/reports/2005_10_02.doc,全文 (Word)
112,October 2005,Complaint against Office of the Telecommunications Authority and Buildings Department for impropriety in approving an application for installing a mobile telephone base station,https://web.archive.org/web/20100816073954/http://www.ombudsman.gov.hk/reports/2005_10_01.doc,Report (Word),2005年10月,投訴電訊管理局及屋宇署在審批設置流動電話基站的申請事宜上處理失當,https://web.archive.org/web/20110522063331/http://www.ombudsman.gov.hk/tc/reports/2005_10_01.doc,全文 (Word),2005年10月,投诉电讯管理局及屋宇署在审批设置流动电话基站的申请事宜上处理失当,https://web.archive.org/web/20110522032727/http://www.ombudsman.gov.hk/sc/reports/2005_10_01.doc,全文 (Word)
111,June 2005,Complaint against the Social Welfare Department for delay in processing an application for disability allowance,https://web.archive.org/web/20100816080553/http://www.ombudsman.gov.hk/reports/2005_06_02.doc,Report (Word),2005年6月,有關社會福利署延誤處理傷殘津貼申請的投訴,https://web.archive.org/web/20110522063608/http://www.ombudsman.gov.hk/tc/reports/2005_06_02.doc,全文 (Word),2005年6月,有关社会福利署延误处理伤残津贴申请的投诉,https://web.archive.org/web/20110522032654/http://www.ombudsman.gov.hk/sc/reports/2005_06_02.doc,全文 (Word)
110,June 2005,Complaint against the Lands Department for delay in handling water seepage problem on a retaining wall,https://web.archive.org/web/20100816080544/http://www.ombudsman.gov.hk/reports/2005_06_01.doc,Report (Word),2005年6月,有關地政總署拖延處理護土牆滲水問題的投訴,https://web.archive.org/web/20110522063104/http://www.ombudsman.gov.hk/tc/reports/2005_06_01.doc,全文 (Word),2005年6月,有关地政总署拖延处理护土墙渗水问题的投诉,https://web.archive.org/web/20110522032450/http://www.ombudsman.gov.hk/sc/reports/2005_06_01.doc,全文 (Word)
108,January 2005,Complaint against the Official Receiver's Office for delay in following up a report of bankruptcy offence,https://web.archive.org/web/20100816164720/http://www.ombudsman.gov.hk/reports/2005_01_02.doc,Report (Word),2005年1月,投訴破產管理署沒有及時跟進涉及破產罪行的舉報,https://web.archive.org/web/20110522063135/http://www.ombudsman.gov.hk/tc/reports/2005_01_02.doc,全文 (Word),2005年1月,投诉破产管理署没有及时跟进涉及破产罪行的举报,https://web.archive.org/web/20110522032510/http://www.ombudsman.gov.hk/sc/reports/2005_01_02.doc,全文 (Word)
109,January 2005,Complaint against six Government departments for failing to resolve the problem of laundry drying in public places,https://web.archive.org/web/20100816163928/http://www.ombudsman.gov.hk/reports/2005_01_01.doc,Report (Word),2005年1月,有關六個政府部門未能有效解決市民在公眾地方晾曬衣物問題的投訴,https://web.archive.org/web/20110522063204/http://www.ombudsman.gov.hk/tc/reports/2005_01_01.doc,全文 (Word),2005年1月,有关六个政府部门未能有效解决市民在公众地方晾晒衣物问题的投诉,https://web.archive.org/web/20110522032626/http://www.ombudsman.gov.hk/sc/reports/2005_01_01.doc,全文 (Word)
107,March 2004,Two complaints against Housing Department respectively for - (a) delay in resolving a case of seepage on the ceiling; and (b) unfair treatment to the tenant whose unit was alleged to have caused the seepage,https://web.archive.org/web/20100816073843/http://www.ombudsman.gov.hk/reports/2004_03_01.doc,Report (Word),2004年3月,投訴房屋署延誤處理天花滲水問題以及對懷疑是滲水源頭單位的住戶不公,https://web.archive.org/web/20110522063258/http://www.ombudsman.gov.hk/tc/reports/2004_03_01.doc,全文 (Word),2004年3月,投诉房屋署延误处理天花渗水问题以及对怀疑是渗水源头单位的住户不公,https://web.archive.org/web/20110522033249/http://www.ombudsman.gov.hk/sc/reports/2004_03_01.doc,全文 (Word)
105,January 2004,Complaint against the Buildings Department for impropriety in carrying out emergency works,https://web.archive.org/web/20100816080536/http://www.ombudsman.gov.hk/reports/2004_01_02.doc,Report (Word),2004年1月,投訴屋宇署在進行緊急工程一事上處理不當,https://web.archive.org/web/20110522063434/http://www.ombudsman.gov.hk/tc/reports/2004_01_02.doc,全文 (Word),2004年1月,投诉屋宇署在进行紧急工程一事上处理不当,https://web.archive.org/web/20110522032516/http://www.ombudsman.gov.hk/sc/reports/2004_01_02.doc,全文 (Word)
106,January 2004,Complaint against Housing Department for delay in processing a report on using a forged document to apply for public housing,https://web.archive.org/web/20100816075405/http://www.ombudsman.gov.hk/reports/2004_01_01.doc,Report (Word),2004年1月,投訴房屋署延誤處理一宗有關使用偽造文件申請公共房屋的舉報個案,https://web.archive.org/web/20110522063047/http://www.ombudsman.gov.hk/tc/reports/2004_01_01.doc,全文 (Word),2004年1月,投诉房屋署延误处理一宗有关使用伪造文档申请公共房屋的举报个案,https://web.archive.org/web/20110522033207/http://www.ombudsman.gov.hk/sc/reports/2004_01_01.doc,全文 (Word)
104,December 2003,Complaint against Food and Environmental Hygiene Department for impropriety in handling the withdrawal of an application for transfer of food business licence,https://web.archive.org/web/20100816163924/http://www.ombudsman.gov.hk/reports/2003_12_01.doc,Report (Word),2003年12月,投訴食物環境衛生署在持牌人撤回食物業牌照轉讓申請一事上處理不當,https://web.archive.org/web/20110522063536/http://www.ombudsman.gov.hk/tc/reports/2003_12_01.doc,全文 (Word),2003年12月,投诉食物环境卫生署在持牌人撤回食物业牌照转让申请一事上处理不当,https://web.archive.org/web/20110522033607/http://www.ombudsman.gov.hk/sc/reports/2003_12_01.doc,全文 (Word)
103,August 2003,Complaint against the Housing Department for ineffective supervision of a property services company which resulted in prolonged occupation of venues in a public housing estate,https://web.archive.org/web/20100816073803/http://www.ombudsman.gov.hk/reports/2003_08_01.doc,Report (Word),2003年8月,投訴房屋署對物業管理承辦商監管不力，以致公共屋村公眾用地被長期佔用,https://web.archive.org/web/20110522063058/http://www.ombudsman.gov.hk/tc/reports/2003_08_01.doc,全文 (Word),2003年8月,投诉房屋署对物业管理承办商监管不力，以致公共屋村公众用地被长期占用,https://web.archive.org/web/20110522033135/http://www.ombudsman.gov.hk/sc/reports/2003_08_01.doc,全文 (Word)
102,August 2003,Complaint against the Home Affairs Department for maladministration in assisting an owner to obtain the ownership records of an estate free of charge,https://web.archive.org/web/20100816165112/http://www.ombudsman.gov.hk/reports/2003_08_02.doc,Report (Word),2003年8月,投訴民政事務總署在協助業主免費索取某屋苑全體業主名冊一事上行政失當,https://web.archive.org/web/20110522063502/http://www.ombudsman.gov.hk/tc/reports/2003_08_02.doc,全文 (Word),2003年8月,投诉民政事务总署在协助业主免费索取某屋苑全体业主名册一事上行政失当,https://web.archive.org/web/20110522032641/http://www.ombudsman.gov.hk/sc/reports/2003_08_02.doc,全文 (Word)
101,March 2003,"Complaint against Drainage Services Department, Home Affairs Department and Lands Department for dodging responsibility to repair a damaged stream bank /retaining wall adjacent to a house",https://web.archive.org/web/20100816073713/http://www.ombudsman.gov.hk/reports/2003_03_01.doc,Report (Word),2003年3月,投訴渠務署、民政事務總署和地政總署在維修某棟房屋附近損壞的河堤 / 護土牆一事上推卸責任,https://web.archive.org/web/20110522063141/http://www.ombudsman.gov.hk/tc/reports/2003_03_01.doc,全文 (Word),2003年3月,投诉渠务署、民政事务总署和地政总署在维修某栋房屋附近损坏的河堤 / 护土墙一事上推卸责任,https://web.archive.org/web/20110522032648/http://www.ombudsman.gov.hk/sc/reports/2003_03_01.doc,全文 (Word)
100,February 2003,Complaint against Fire Services Department for improperly handling an application for Fire Services Certificate,https://web.archive.org/web/20100816073651/http://www.ombudsman.gov.hk/reports/2003_02_02.doc,Report (Word),2003年2月,投訴消防處在某宗消防證書申請上處理不當,https://web.archive.org/web/20110522063313/http://www.ombudsman.gov.hk/tc/reports/2003_02_02.doc,全文 (Word),2003年2月,投诉消防处在某宗消防证书申请上处理不当,https://web.archive.org/web/20110522032600/http://www.ombudsman.gov.hk/sc/reports/2003_02_02.doc,全文 (Word)
99,February 2003,Complaint against Hong Kong Housing Authority and Housing Department for mismanagement in the sell-back of an HOS flat,https://web.archive.org/web/20100816075225/http://www.ombudsman.gov.hk/reports/2003_02_01.doc,Report (Word),2003年2月,投訴香港房屋委員會和房屋署處理回售居屋單位失當,https://web.archive.org/web/20110522063441/http://www.ombudsman.gov.hk/tc/reports/2003_02_01.doc,全文 (Word),2003年2月,投诉香港房屋委员会和房屋署处理回售居屋单位失当,https://web.archive.org/web/20110522033433/http://www.ombudsman.gov.hk/sc/reports/2003_02_01.doc,全文 (Word)
98,November 2002,Complaint against Buildings Department for impropriety in handling the maintenance of the external walls of a Building,https://web.archive.org/web/20100816165106/http://www.ombudsman.gov.hk/reports/2002_11_02.doc,Report (Word),2002年11月,投訴屋宇署在某大廈的外牆維修事宜上處理不當,https://web.archive.org/web/20110522063130/http://www.ombudsman.gov.hk/tc/reports/2002_11_02.doc,全文 (Word),2002年11月,投诉屋宇署在某大厦的外墙维修事宜上处理不当,https://web.archive.org/web/20110522032613/http://www.ombudsman.gov.hk/sc/reports/2002_11_02.doc,全文 (Word)
97,November 2002,Complaint against Buildings Department for impropriety in handling the repair of a party wall,https://web.archive.org/web/20100816080532/http://www.ombudsman.gov.hk/reports/2002_11_01.doc,Report (Word),2002年11月,投訴屋宇署在維修共用牆一事上處理不當,https://web.archive.org/web/20110522063516/http://www.ombudsman.gov.hk/tc/reports/2002_11_01.doc,全文 (Word),2002年11月,投诉屋宇署在维修共用墙一事上处理不当,https://web.archive.org/web/20110522032832/http://www.ombudsman.gov.hk/sc/reports/2002_11_01.doc,全文 (Word)
96,October 2002,Complaint against Housing Department for delaying the processing of application for Autopay and unreasonably refusing the complainant to use Payment by Phone Service to pay rent,https://web.archive.org/web/20100816165103/http://www.ombudsman.gov.hk/reports/2002_10_01.doc,Report (Word),2002年10月,投訴房屋署拖延辦理「自動轉賬」申請及無理拒絕投訴人用「繳費聆」交租,https://web.archive.org/web/20110522063428/http://www.ombudsman.gov.hk/tc/reports/2002_10_01.doc,全文 (Word),2002年10月,投诉房屋署拖延办理「自动转账」申请及无理拒绝投诉人用「缴费聆」交租,https://web.archive.org/web/20110522032523/http://www.ombudsman.gov.hk/sc/reports/2002_10_01.doc,全文 (Word)
95,August 2002,Complaint against Leisure and Cultural Services Department for improper procedures of handling books returned by borrowers,https://web.archive.org/web/20100816075210/http://www.ombudsman.gov.hk/reports/2002_08_01.doc,Report (Word),2002年8月,投訴康樂及文化事務署處理讀者歸還書籍的程序不當,https://web.archive.org/web/20110522063053/http://www.ombudsman.gov.hk/tc/reports/2002_08_01.doc,全文 (Word),2002年8月,投诉康乐及文化事务署处理读者归还书籍的程序不当,https://web.archive.org/web/20110522032457/http://www.ombudsman.gov.hk/sc/reports/2002_08_01.doc,全文 (Word)
94,August 2002,Complaint against Housing Department (HD) for collecting excessive debris removal charge,https://web.archive.org/web/20100816075217/http://www.ombudsman.gov.hk/reports/2002_08_02.doc,Report (Word),2002年8月,投訴房屋署濫收泥頭費,https://web.archive.org/web/20110522063344/http://www.ombudsman.gov.hk/tc/reports/2002_08_02.doc,全文 (Word),2002年8月,投诉房屋署滥收泥头费,https://web.archive.org/web/20110522032504/http://www.ombudsman.gov.hk/sc/reports/2002_08_02.doc,全文 (Word)
93,July 2002,Complaint against the Leisure and Cultural Services Department for tolerating swimming clubs conducting improper teaching activities in public swimming pools and obstructing other swimmers,https://web.archive.org/web/20100816165056/http://www.ombudsman.gov.hk/reports/2002_07_01.doc,Report (Word),2002年7月,投訴康樂及文化事務署容許游泳會在公眾泳池違規教授泳術，妨礙其他泳客,https://web.archive.org/web/20110522063635/http://www.ombudsman.gov.hk/tc/reports/2002_07_01.doc,全文 (Word),2002年7月,投诉康乐及文化事务署允许游泳会在公众泳池违规教授泳术，妨碍其他泳客,https://web.archive.org/web/20110522032903/http://www.ombudsman.gov.hk/sc/reports/2002_07_01.doc,全文 (Word)
92,July 2002,Complaint against the Leisure and Cultural Services Department for unreasonably rejecting applications for hiring of its venues,https://web.archive.org/web/20100816075206/http://www.ombudsman.gov.hk/reports/2002_07_02.doc,Report (Word),2002年7月,投訴康樂及文化事務署無理拒絕租用場地的申請,https://web.archive.org/web/20110522063327/http://www.ombudsman.gov.hk/tc/reports/2002_07_02.doc,全文 (Word),2002年7月,投诉康乐及文化事务署无理拒绝租用场地的申请,https://web.archive.org/web/20110522032818/http://www.ombudsman.gov.hk/sc/reports/2002_07_02.doc,全文 (Word)
91,December 2001,Complaint against Housing Department for sending out messages little short of being threatening to staff upon implementation of the Voluntary Departure Scheme; issuing guidelines to staff misleading them into believing that no ceiling would be set on the number of units to be outsourced under the Management Buy Out Option; and adopting a double standard in that only the shareholding employees were allowed to apply for reinstatement,https://web.archive.org/web/20100816080527/http://www.ombudsman.gov.hk/reports/2001_12_03.doc,Report (Word),2001年12月,投訴房屋署在向員工推出「自願離職計劃」時，向他們發出近乎恐嚇的信息；向員工發放指引，誤導他們，令他們以為該署不會就「員工自組公司方案」所批出單位的數目設定上限；以及採用雙重標準，只允許已離職的「持股員工」申請復職,https://web.archive.org/web/20110522063614/http://www.ombudsman.gov.hk/tc/reports/2001_12_03.doc,全文 (Word),2001年12月,投诉房屋署在向员工推出「自愿离职计划」时，向他们发出近乎恐吓的信息；向员工发放指引，误导他们，令他们以为该署不会就「员工自组公司方案」所批出单位的数目设置上限；以及采用双重标准，只允许已离职的「持股员工」申请复职,https://web.archive.org/web/20110522032930/http://www.ombudsman.gov.hk/sc/reports/2001_12_03.doc,全文 (Word)
90,December 2001,Complaint against the staff of the Kowloon-Canton Railway Corporation for failure to follow the ticket-checking procedure properly,https://web.archive.org/web/20100816080520/http://www.ombudsman.gov.hk/reports/2001_12_02.doc,Report (Word),2001年12月,投訴九廣鐵路公司職員在執行驗票工作時程序失當,https://web.archive.org/web/20110522063658/http://www.ombudsman.gov.hk/tc/reports/2001_12_02.doc,全文 (Word),2001年12月,投诉九广铁路公司职员在运行验票任务时程序失当,https://web.archive.org/web/20110522032707/http://www.ombudsman.gov.hk/sc/reports/2001_12_02.doc,全文 (Word)
89,December 2001,Complaint against the Leisure and Cultural Services Department for failing to properly manage the “licensed area” at the light refreshment restaurant premises leased to the complainant and recovering from him the costly expenses incurred by the reinstatement works,https://web.archive.org/web/20100816073618/http://www.ombudsman.gov.hk/reports/2001_12_01.doc,Report (Word),2001年12月,投訴康樂及文化事務署沒有妥善管理投訴人所承租餐廳的「經營權適用範圍」，以及向他追討的修復工程費用過高,https://web.archive.org/web/20110522063454/http://www.ombudsman.gov.hk/tc/reports/2001_12_01.doc,全文 (Word),2001年12月,投诉康乐及文化事务署没有妥善管理投诉人所承租餐厅的「经营权适用范围」，以及向他追讨的修复工程费用过高,https://web.archive.org/web/20110522032428/http://www.ombudsman.gov.hk/sc/reports/2001_12_01.doc,全文 (Word)
88,September 2001,Complaint against Government Supplies Department and Hospital Authority for premature award of contract for supply of medical oxygen and containers,https://web.archive.org/web/20100816165049/http://www.ombudsman.gov.hk/reports/2001_09_02.doc,Report (Word),2001年9月,投訴政府物料供應處及醫院管理局過早批出供應作醫療用途的氧氣及容器的合約,https://web.archive.org/web/20110522063449/http://www.ombudsman.gov.hk/tc/reports/2001_09_02.doc,全文 (Word),2001年9月,投诉政府物料供应处及医院管理局过早批出供应作医疗用途的氧气及容器的合约,https://web.archive.org/web/20110522032420/http://www.ombudsman.gov.hk/sc/reports/2001_09_02.doc,全文 (Word)
87,September 2001,Complaint against the Housing Department for failing to arrange an open tender for the provision of decoration debris removal service to a newly completed estate,https://web.archive.org/web/20100816075158/http://www.ombudsman.gov.hk/reports/2001_09_01.doc,Report (Word),2001年9月,投訴房屋署沒有為新落成屋村的清倒家居裝修廢料服務安排公開招標,https://web.archive.org/web/20110522063147/http://www.ombudsman.gov.hk/tc/reports/2001_09_01.doc,全文 (Word),2001年9月,投诉房屋署没有为新落现房村的清倒家居装修废料服务安排公开招标,https://web.archive.org/web/20110522032853/http://www.ombudsman.gov.hk/sc/reports/2001_09_01.doc,全文 (Word)
86,April 2001,Complaint against the staff of the Housing Department for entering the private tenement flat of the complainant without giving a reasonable explanation and asking her young daughter to sign on documents which she did not understand,https://web.archive.org/web/20100816075145/http://www.ombudsman.gov.hk/reports/2001_04_01.doc,Report (Word),2001年4月,投訴房屋署人員在沒有合理解釋的情況下，進入投訴人的私人住宅單位，並要求投訴人未成年的女兒在她看不懂的文件上簽署。,https://web.archive.org/web/20110522063158/http://www.ombudsman.gov.hk/tc/reports/2001_04_01.doc,全文 (Word),2001年4月,投诉房屋署人员在没有合理解释的情况下，进入投诉人的私人住宅单位，并要求投诉人未成年的女儿在她看不懂的文档上签署。,https://web.archive.org/web/20110522032751/http://www.ombudsman.gov.hk/sc/reports/2001_04_01.doc,全文 (Word)
85,January 2001,"Complaint against the Buildings Department, Lands Department and Planning and Lands Bureau for maladministration relating to the title deeds of houses in Fairview Park",https://web.archive.org/web/20100816075135/http://www.ombudsman.gov.hk/reports/2001_01_01.doc,Report (Word),2001年1月,投訴屋宇署、地政總署及規劃地政局在處理錦繡花園一些屋宇的業權契據方面行政失當。,https://web.archive.org/web/20110522063650/http://www.ombudsman.gov.hk/tc/reports/2001_01_01.doc,全文 (Word),2001年1月,投诉屋宇署、地政总署及规划地政局在处理锦绣花园一些屋宇的业权契据方面行政失当。,https://web.archive.org/web/20110522032737/http://www.ombudsman.gov.hk/sc/reports/2001_01_01.doc,全文 (Word)
84,November 2000,Complaint against the Census and Statistics Department for wrongly sending its Notices on Lodgement of Import/Export/Re-export Declaration despite repeated complaints,https://web.archive.org/web/20100816163913/http://www.ombudsman.gov.hk/reports/2000_11_01.doc,Report (Word),2000年11月,投訴政府統計處，儘管投訴人曾多次作出投訴，仍然錯誤地將進口 / 出口 / 轉口報關通知書寄給他。,https://web.archive.org/web/20110522063216/http://www.ombudsman.gov.hk/tc/reports/2000_11_01.doc,全文 (Word),2000年11月,投诉政府统计处，尽管投诉人曾多次作出投诉，仍然错误地将进口 / 出口 / 转口报关通知书寄给他。,https://web.archive.org/web/20110522032951/http://www.ombudsman.gov.hk/sc/reports/2000_11_01.doc,全文 (Word)
83,September 2000,Complaint against the Housing Department for (a) impropriety in handling the complainant’s request for a credit of 3 years’ waiting time in respect of his application for public housing and (b) failure to give him a written reply in response to his request,https://web.archive.org/web/20100816073406/http://www.ombudsman.gov.hk/reports/2000_09_01.doc,Report (Word),2000年9月,投訴房屋(a)沒有妥善跟進投訴人就申請公屋要求該署給予「三年優惠輪候期」一事；以及(b)沒有就他申請「三年優惠輪候期」給予書面回覆。,https://web.archive.org/web/20110522063320/http://www.ombudsman.gov.hk/tc/reports/2000_09_01.doc,全文 (Word),2000年9月,投诉房屋(a)没有妥善跟进投诉人就申请公屋要求该署给予「三年优惠轮候期」一事；以及(b)没有就他申请「三年优惠轮候期」给予书面回复。,https://web.archive.org/web/20110522032606/http://www.ombudsman.gov.hk/sc/reports/2000_09_01.doc,全文 (Word)
82,September 2000,"Complaint against the Lands Department, Home Affairs Department, Environmental Protection Department, Planning Department and Transport Department for unreasonably approving the re-grant of a site for use as public car park",https://web.archive.org/web/20100816080516/http://www.ombudsman.gov.hk/reports/2000_09_02.doc,Report (Word),2000年9月,投訴地政總署、民政事務總署、環境保護署、規劃署及運輸署不合理地批准重批一幅土地作公眾停車場用途。,https://web.archive.org/web/20110522063303/http://www.ombudsman.gov.hk/tc/reports/2000_09_02.doc,全文 (Word),2000年9月,投诉地政总署、民政事务总署、环境保护署、规划署及运输署不合理地批准重批一幅土地作公众停车场用途。,https://web.archive.org/web/20110522032758/http://www.ombudsman.gov.hk/sc/reports/2000_09_02.doc,全文 (Word)
80,August 2000,Complaint against the former Regional Services Department for impropriety in the service of summonses,https://web.archive.org/web/20100816163857/http://www.ombudsman.gov.hk/reports/2000_08_01.doc,Report (Word),2000年8月,投訴前區域市政總署在派送傳票一事上有失當之處。,https://web.archive.org/web/20110522063124/http://www.ombudsman.gov.hk/tc/reports/2000_08_01.doc,全文 (Word),2000年8月,投诉前区域市政总署在派送传票一事上有失当之处。,https://web.archive.org/web/20110522032745/http://www.ombudsman.gov.hk/sc/reports/2000_08_01.doc,全文 (Word)
81,August 2000,Complaint against the Inland Revenue Department for committing the same mistake for two consecutive years of assessment,https://web.archive.org/web/20100816080510/http://www.ombudsman.gov.hk/reports/2000_08_02.doc,Report (Word),2000年8月,投訴稅務局連續兩個評稅年度犯了同一錯誤。,https://web.archive.org/web/20110522063233/http://www.ombudsman.gov.hk/tc/reports/2000_08_02.doc,全文 (Word),2000年8月,投诉税务局连续两个评税年度犯了同一错误。,https://web.archive.org/web/20110522032530/http://www.ombudsman.gov.hk/sc/reports/2000_08_02.doc,全文 (Word)
79,June 2000,Complaint against a doctor of the Hospital Authority for falsely stating that the complainant had not requested to see the District Judge or Magistrate,https://web.archive.org/web/20100816080505/http://www.ombudsman.gov.hk/reports/2000_06_01.doc,Report (Word),2000年6月,投訴醫院管理局一名醫生虛報投訴人沒有要求見區域法院法官或裁判官。,https://web.archive.org/web/20110522063643/http://www.ombudsman.gov.hk/tc/reports/2000_06_01.doc,全文 (Word),2000年6月,投诉医院管理局一名医生虚报投诉人没有要求见区域法院法官或裁判官。,https://web.archive.org/web/20110522032812/http://www.ombudsman.gov.hk/sc/reports/2000_06_01.doc,全文 (Word)
